HourUTC;HourDK;PriceArea;BalancingPowerPriceDownEUR
15-05-2023;15-05-2023;DK2;99.620003
15-05-2023;15-05-2023;DK2;105.580002
15-05-2023;15-05-2023;DK1;105.580002
15-05-2023;15-05-2023;DK1;124.809998
15-05-2023;15-05-2023;DK2;124.809998
15-05-2023;15-05-2023;DK1;149.119995
15-05-2023;15-05-2023;DK2;149.119995
15-05-2023;15-05-2023;DK2;74
15-05-2023;15-05-2023;DK1;74
15-05-2023;15-05-2023;DK2;70
15-05-2023;15-05-2023;DK1;70
15-05-2023;15-05-2023;DK1;58
15-05-2023;15-05-2023;DK2;58
15-05-2023;15-05-2023;DK1;58
15-05-2023;15-05-2023;DK2;58
15-05-2023;15-05-2023;DK2;106.260002
15-05-2023;15-05-2023;DK1;108.870003
15-05-2023;15-05-2023;DK2;102.839996
15-05-2023;15-05-2023;DK1;103.540001
14-05-2023;15-05-2023;DK1;107.610001
14-05-2023;15-05-2023;DK2;107.610001
14-05-2023;15-05-2023;DK2;119.040001
14-05-2023;15-05-2023;DK1;119.040001
14-05-2023;14-05-2023;DK1;107.919998
14-05-2023;14-05-2023;DK2;107.919998
14-05-2023;14-05-2023;DK1;119.139999
14-05-2023;14-05-2023;DK2;119.139999
14-05-2023;14-05-2023;DK1;127.989998
14-05-2023;14-05-2023;DK2;127.989998
14-05-2023;14-05-2023;DK1;127.129997
14-05-2023;14-05-2023;DK2;127.129997
14-05-2023;14-05-2023;DK2;116
14-05-2023;14-05-2023;DK1;116
14-05-2023;14-05-2023;DK2;105.629997
14-05-2023;14-05-2023;DK1;105.629997
14-05-2023;14-05-2023;DK1;90.5
14-05-2023;14-05-2023;DK2;87.980003
14-05-2023;14-05-2023;DK1;32.290001
14-05-2023;14-05-2023;DK2;31.540001
14-05-2023;14-05-2023;DK2;178
14-05-2023;14-05-2023;DK1;178
14-05-2023;14-05-2023;DK2;16
14-05-2023;14-05-2023;DK1;16
14-05-2023;14-05-2023;DK1;185
14-05-2023;14-05-2023;DK2;185
14-05-2023;14-05-2023;DK2;973
14-05-2023;14-05-2023;DK1;973
14-05-2023;14-05-2023;DK2;1,389
14-05-2023;14-05-2023;DK1;1,389
14-05-2023;14-05-2023;DK2;2,509
14-05-2023;14-05-2023;DK1;2,509
14-05-2023;14-05-2023;DK2;54.900002
14-05-2023;14-05-2023;DK1;54.900002
14-05-2023;14-05-2023;DK1;56
14-05-2023;14-05-2023;DK2;56
14-05-2023;14-05-2023;DK2;73.870003
14-05-2023;14-05-2023;DK1;73.870003
14-05-2023;14-05-2023;DK2;56.5
14-05-2023;14-05-2023;DK1;56.5
14-05-2023;14-05-2023;DK2;65.5
14-05-2023;14-05-2023;DK1;65.5
14-05-2023;14-05-2023;DK1;86.419998
14-05-2023;14-05-2023;DK2;86.419998
14-05-2023;14-05-2023;DK2;85.370003
14-05-2023;14-05-2023;DK1;85.370003
14-05-2023;14-05-2023;DK2;94.300003
14-05-2023;14-05-2023;DK1;94.300003
13-05-2023;14-05-2023;DK2;9,818
13-05-2023;14-05-2023;DK1;9,818
13-05-2023;14-05-2023;DK2;102.370003
13-05-2023;14-05-2023;DK1;102.370003
13-05-2023;13-05-2023;DK2;102.449997
13-05-2023;13-05-2023;DK1;104.970001
13-05-2023;13-05-2023;DK2;109.559998
13-05-2023;13-05-2023;DK1;109.959999
13-05-2023;13-05-2023;DK2;113.480003
13-05-2023;13-05-2023;DK1;113.480003
13-05-2023;13-05-2023;DK2;116.459999
13-05-2023;13-05-2023;DK1;118.599998
13-05-2023;13-05-2023;DK2;108.449997
13-05-2023;13-05-2023;DK1;108.620003
13-05-2023;13-05-2023;DK2;8,468
13-05-2023;13-05-2023;DK1;84.510002
13-05-2023;13-05-2023;DK2;75.410004
13-05-2023;13-05-2023;DK1;75.410004
13-05-2023;13-05-2023;DK1;27.719999
13-05-2023;13-05-2023;DK2;27.059999
13-05-2023;13-05-2023;DK2;617
13-05-2023;13-05-2023;DK1;617
13-05-2023;13-05-2023;DK2;506
13-05-2023;13-05-2023;DK1;506
13-05-2023;13-05-2023;DK2;565
13-05-2023;13-05-2023;DK1;555
13-05-2023;13-05-2023;DK2;1,543
13-05-2023;13-05-2023;DK1;1,553
13-05-2023;13-05-2023;DK2;30.120001
13-05-2023;13-05-2023;DK1;30.120001
13-05-2023;13-05-2023;DK2;71.349998
13-05-2023;13-05-2023;DK1;71.349998
13-05-2023;13-05-2023;DK2;89.080002
13-05-2023;13-05-2023;DK1;89.080002
13-05-2023;13-05-2023;DK2;72
13-05-2023;13-05-2023;DK1;72
13-05-2023;13-05-2023;DK2;70
13-05-2023;13-05-2023;DK1;70
13-05-2023;13-05-2023;DK2;68.5
13-05-2023;13-05-2023;DK1;68.5
13-05-2023;13-05-2023;DK2;56
13-05-2023;13-05-2023;DK1;97.830002
13-05-2023;13-05-2023;DK2;75
13-05-2023;13-05-2023;DK1;96.540001
13-05-2023;13-05-2023;DK2;96.139999
13-05-2023;13-05-2023;DK1;96.139999
13-05-2023;13-05-2023;DK2;93.550003
13-05-2023;13-05-2023;DK1;94.839996
12-05-2023;13-05-2023;DK1;69.5
12-05-2023;13-05-2023;DK2;69.5
12-05-2023;13-05-2023;DK1;69.5
12-05-2023;13-05-2023;DK2;69.5
12-05-2023;12-05-2023;DK2;70.5
12-05-2023;12-05-2023;DK1;70.5
12-05-2023;12-05-2023;DK1;70.5
12-05-2023;12-05-2023;DK2;70.5
12-05-2023;12-05-2023;DK1;71
12-05-2023;12-05-2023;DK2;71
12-05-2023;12-05-2023;DK1;76
12-05-2023;12-05-2023;DK2;76
12-05-2023;12-05-2023;DK1;119.620003
12-05-2023;12-05-2023;DK2;107.639999
12-05-2023;12-05-2023;DK1;106.629997
12-05-2023;12-05-2023;DK2;63.939999
12-05-2023;12-05-2023;DK2;4,957
12-05-2023;12-05-2023;DK1;94.010002
12-05-2023;12-05-2023;DK1;80.620003
12-05-2023;12-05-2023;DK2;3,807
12-05-2023;12-05-2023;DK2;3,723
12-05-2023;12-05-2023;DK1;69.550003
12-05-2023;12-05-2023;DK2;37.580002
12-05-2023;12-05-2023;DK1;62.509998
12-05-2023;12-05-2023;DK1;64.099998
12-05-2023;12-05-2023;DK2;44.169998
12-05-2023;12-05-2023;DK1;74.970001
12-05-2023;12-05-2023;DK2;52.869999
12-05-2023;12-05-2023;DK2;6,675
12-05-2023;12-05-2023;DK1;97.480003
12-05-2023;12-05-2023;DK2;82.480003
12-05-2023;12-05-2023;DK1;101.599998
12-05-2023;12-05-2023;DK2;110.580002
12-05-2023;12-05-2023;DK1;113.300003
12-05-2023;12-05-2023;DK2;137.979996
12-05-2023;12-05-2023;DK1;137.979996
12-05-2023;12-05-2023;DK1;130
12-05-2023;12-05-2023;DK2;130
12-05-2023;12-05-2023;DK1;65
12-05-2023;12-05-2023;DK2;65
12-05-2023;12-05-2023;DK2;67
12-05-2023;12-05-2023;DK1;67
12-05-2023;12-05-2023;DK2;88.660004
12-05-2023;12-05-2023;DK1;90.800003
12-05-2023;12-05-2023;DK1;90
12-05-2023;12-05-2023;DK2;87.839996
12-05-2023;12-05-2023;DK2;85.739998
12-05-2023;12-05-2023;DK1;89.839996
11-05-2023;12-05-2023;DK2;84.230003
11-05-2023;12-05-2023;DK1;90.550003
11-05-2023;12-05-2023;DK2;79.080002
11-05-2023;12-05-2023;DK1;98.529999
11-05-2023;11-05-2023;DK1;101.660004
11-05-2023;11-05-2023;DK2;34.540001
11-05-2023;11-05-2023;DK2;92.290001
11-05-2023;11-05-2023;DK1;113.989998
11-05-2023;11-05-2023;DK2;115.559998
11-05-2023;11-05-2023;DK1;118.400002
11-05-2023;11-05-2023;DK2;129.610001
11-05-2023;11-05-2023;DK1;132.800003
11-05-2023;11-05-2023;DK2;143.470001
11-05-2023;11-05-2023;DK1;147
11-05-2023;11-05-2023;DK2;98.010002
11-05-2023;11-05-2023;DK1;123.629997
11-05-2023;11-05-2023;DK2;58.240002
11-05-2023;11-05-2023;DK1;115.269997
11-05-2023;11-05-2023;DK1;113.540001
11-05-2023;11-05-2023;DK2;26.969999
11-05-2023;11-05-2023;DK1;109.510002
11-05-2023;11-05-2023;DK2;2,158
11-05-2023;11-05-2023;DK1;99.370003
11-05-2023;11-05-2023;DK2;50.630001
11-05-2023;11-05-2023;DK1;100.010002
11-05-2023;11-05-2023;DK2;58.580002
11-05-2023;11-05-2023;DK1;104.529999
11-05-2023;11-05-2023;DK2;104.529999
11-05-2023;11-05-2023;DK2;115.790001
11-05-2023;11-05-2023;DK1;115.790001
11-05-2023;11-05-2023;DK1;126.709999
11-05-2023;11-05-2023;DK2;126.709999
11-05-2023;11-05-2023;DK2;135.470001
11-05-2023;11-05-2023;DK1;135.470001
11-05-2023;11-05-2023;DK1;167.779999
11-05-2023;11-05-2023;DK2;167.779999
11-05-2023;11-05-2023;DK2;148.330002
11-05-2023;11-05-2023;DK1;148.330002
11-05-2023;11-05-2023;DK2;121.110001
11-05-2023;11-05-2023;DK1;121.110001
11-05-2023;11-05-2023;DK2;6,132
11-05-2023;11-05-2023;DK1;104.230003
11-05-2023;11-05-2023;DK2;1,456
11-05-2023;11-05-2023;DK1;97.900002
11-05-2023;11-05-2023;DK1;97.279999
11-05-2023;11-05-2023;DK2;1,767
11-05-2023;11-05-2023;DK1;76
11-05-2023;11-05-2023;DK2;2,433
10-05-2023;11-05-2023;DK2;2,459
10-05-2023;11-05-2023;DK1;76
10-05-2023;11-05-2023;DK1;100
10-05-2023;11-05-2023;DK2;5,873
10-05-2023;10-05-2023;DK1;79
10-05-2023;10-05-2023;DK2;198
10-05-2023;10-05-2023;DK2;1,708
10-05-2023;10-05-2023;DK1;79
10-05-2023;10-05-2023;DK1;134.289993
10-05-2023;10-05-2023;DK2;3,084
10-05-2023;10-05-2023;DK2;2,467
10-05-2023;10-05-2023;DK1;147.419998
10-05-2023;10-05-2023;DK2;2,276
10-05-2023;10-05-2023;DK1;135.729996
10-05-2023;10-05-2023;DK2;991
10-05-2023;10-05-2023;DK1;120
10-05-2023;10-05-2023;DK2;372
10-05-2023;10-05-2023;DK1;100.370003
10-05-2023;10-05-2023;DK1;78.550003
10-05-2023;10-05-2023;DK2;173
10-05-2023;10-05-2023;DK1;83.919998
10-05-2023;10-05-2023;DK2;152
10-05-2023;10-05-2023;DK2;156
10-05-2023;10-05-2023;DK1;76
10-05-2023;10-05-2023;DK1;21
10-05-2023;10-05-2023;DK2;241
10-05-2023;10-05-2023;DK2;3.1
10-05-2023;10-05-2023;DK1;23.5
10-05-2023;10-05-2023;DK2;399
10-05-2023;10-05-2023;DK1;79.349998
10-05-2023;10-05-2023;DK2;22.049999
10-05-2023;10-05-2023;DK1;7,925
10-05-2023;10-05-2023;DK1;84.309998
10-05-2023;10-05-2023;DK2;3,025
10-05-2023;10-05-2023;DK2;35.549999
10-05-2023;10-05-2023;DK1;84.919998
10-05-2023;10-05-2023;DK1;8,457
10-05-2023;10-05-2023;DK2;29.389999
10-05-2023;10-05-2023;DK2;-7
10-05-2023;10-05-2023;DK1;-7
10-05-2023;10-05-2023;DK2;7
10-05-2023;10-05-2023;DK1;32
10-05-2023;10-05-2023;DK2;0
10-05-2023;10-05-2023;DK1;47
10-05-2023;10-05-2023;DK2;0
10-05-2023;10-05-2023;DK1;55.5
10-05-2023;10-05-2023;DK2;0
10-05-2023;10-05-2023;DK1;55.5
09-05-2023;10-05-2023;DK1;55.5
09-05-2023;10-05-2023;DK2;1
09-05-2023;10-05-2023;DK1;55.5
09-05-2023;10-05-2023;DK2;23
09-05-2023;09-05-2023;DK1;80.860001
09-05-2023;09-05-2023;DK2;1
09-05-2023;09-05-2023;DK2;1.6
09-05-2023;09-05-2023;DK1;87.650002
09-05-2023;09-05-2023;DK2;579
09-05-2023;09-05-2023;DK1;92.400002
09-05-2023;09-05-2023;DK2;1,032
09-05-2023;09-05-2023;DK1;9,257
09-05-2023;09-05-2023;DK1;95.370003
09-05-2023;09-05-2023;DK2;20.940001
09-05-2023;09-05-2023;DK2;22.059999
09-05-2023;09-05-2023;DK1;92
09-05-2023;09-05-2023;DK2;1,274
09-05-2023;09-05-2023;DK1;72.5
09-05-2023;09-05-2023;DK2;633
09-05-2023;09-05-2023;DK1;76.889999
09-05-2023;09-05-2023;DK2;-6.6
09-05-2023;09-05-2023;DK1;-6.6
09-05-2023;09-05-2023;DK2;-9
09-05-2023;09-05-2023;DK1;-9
09-05-2023;09-05-2023;DK1;5
09-05-2023;09-05-2023;DK2;5
09-05-2023;09-05-2023;DK1;5
09-05-2023;09-05-2023;DK2;5
09-05-2023;09-05-2023;DK2;10
09-05-2023;09-05-2023;DK1;10
09-05-2023;09-05-2023;DK1;60
09-05-2023;09-05-2023;DK2;3,341
09-05-2023;09-05-2023;DK1;70
09-05-2023;09-05-2023;DK2;47.110001
09-05-2023;09-05-2023;DK2;57.779999
09-05-2023;09-05-2023;DK1;64.5
09-05-2023;09-05-2023;DK2;51.349998
09-05-2023;09-05-2023;DK1;64
09-05-2023;09-05-2023;DK1;50
09-05-2023;09-05-2023;DK2;2,982
09-05-2023;09-05-2023;DK1;30
09-05-2023;09-05-2023;DK2;24.969999
09-05-2023;09-05-2023;DK2;931
09-05-2023;09-05-2023;DK1;30
09-05-2023;09-05-2023;DK2;1,157
09-05-2023;09-05-2023;DK1;30
09-05-2023;09-05-2023;DK2;1,346
09-05-2023;09-05-2023;DK1;30
08-05-2023;09-05-2023;DK1;61.5
08-05-2023;09-05-2023;DK2;18.969999
08-05-2023;09-05-2023;DK2;1,923
08-05-2023;09-05-2023;DK1;8,207
08-05-2023;08-05-2023;DK2;2,933
08-05-2023;08-05-2023;DK1;82.059998
08-05-2023;08-05-2023;DK2;40.299999
08-05-2023;08-05-2023;DK1;79.5
08-05-2023;08-05-2023;DK1;99.900002
08-05-2023;08-05-2023;DK2;52.049999
08-05-2023;08-05-2023;DK1;10,057
08-05-2023;08-05-2023;DK2;5,718
08-05-2023;08-05-2023;DK2;62.810001
08-05-2023;08-05-2023;DK1;93.980003
08-05-2023;08-05-2023;DK1;92.470001
08-05-2023;08-05-2023;DK2;64.839996
08-05-2023;08-05-2023;DK2;61.990002
08-05-2023;08-05-2023;DK1;87.639999
08-05-2023;08-05-2023;DK1;62
08-05-2023;08-05-2023;DK2;60.290001
08-05-2023;08-05-2023;DK2;60.209999
08-05-2023;08-05-2023;DK1;60.209999
08-05-2023;08-05-2023;DK2;60
08-05-2023;08-05-2023;DK1;60
08-05-2023;08-05-2023;DK1;56
08-05-2023;08-05-2023;DK2;56
08-05-2023;08-05-2023;DK2;70
08-05-2023;08-05-2023;DK1;70
08-05-2023;08-05-2023;DK1;70
08-05-2023;08-05-2023;DK2;70
08-05-2023;08-05-2023;DK1;70
08-05-2023;08-05-2023;DK2;70
08-05-2023;08-05-2023;DK1;97.610001
08-05-2023;08-05-2023;DK2;97.610001
08-05-2023;08-05-2023;DK1;110.970001
08-05-2023;08-05-2023;DK2;108.309998
08-05-2023;08-05-2023;DK1;117.870003
08-05-2023;08-05-2023;DK2;116.580002
08-05-2023;08-05-2023;DK2;101.620003
08-05-2023;08-05-2023;DK1;103.290001
08-05-2023;08-05-2023;DK1;88
08-05-2023;08-05-2023;DK2;67.949997
08-05-2023;08-05-2023;DK2;62.889999
08-05-2023;08-05-2023;DK1;84.089996
08-05-2023;08-05-2023;DK1;72
08-05-2023;08-05-2023;DK2;59.450001
08-05-2023;08-05-2023;DK2;5,668
08-05-2023;08-05-2023;DK1;72
07-05-2023;08-05-2023;DK1;60.5
07-05-2023;08-05-2023;DK2;55.110001
07-05-2023;08-05-2023;DK1;60
07-05-2023;08-05-2023;DK2;56.259998
07-05-2023;07-05-2023;DK2;61.650002
07-05-2023;07-05-2023;DK1;76.5
07-05-2023;07-05-2023;DK2;6,675
07-05-2023;07-05-2023;DK1;96.089996
07-05-2023;07-05-2023;DK1;97.940002
07-05-2023;07-05-2023;DK2;66.010002
07-05-2023;07-05-2023;DK2;67.900002
07-05-2023;07-05-2023;DK1;97.870003
07-05-2023;07-05-2023;DK1;97.760002
07-05-2023;07-05-2023;DK2;72.279999
07-05-2023;07-05-2023;DK2;72.160004
07-05-2023;07-05-2023;DK1;94.940002
07-05-2023;07-05-2023;DK1;52
07-05-2023;07-05-2023;DK2;52
07-05-2023;07-05-2023;DK2;20
07-05-2023;07-05-2023;DK1;20
07-05-2023;07-05-2023;DK2;1,544
07-05-2023;07-05-2023;DK1;1,544
07-05-2023;07-05-2023;DK1;-1
07-05-2023;07-05-2023;DK2;-1
07-05-2023;07-05-2023;DK1;-1
07-05-2023;07-05-2023;DK2;-1
07-05-2023;07-05-2023;DK1;-4
07-05-2023;07-05-2023;DK2;-4
07-05-2023;07-05-2023;DK2;509
07-05-2023;07-05-2023;DK1;509
07-05-2023;07-05-2023;DK2;33.900002
07-05-2023;07-05-2023;DK1;33.900002
07-05-2023;07-05-2023;DK1;67.599998
07-05-2023;07-05-2023;DK2;67.599998
07-05-2023;07-05-2023;DK1;75.870003
07-05-2023;07-05-2023;DK2;75.870003
07-05-2023;07-05-2023;DK1;81.870003
07-05-2023;07-05-2023;DK2;78.410004
07-05-2023;07-05-2023;DK2;40
07-05-2023;07-05-2023;DK1;83.139999
07-05-2023;07-05-2023;DK1;8,407
07-05-2023;07-05-2023;DK2;40
07-05-2023;07-05-2023;DK1;82.940002
07-05-2023;07-05-2023;DK2;6,368
07-05-2023;07-05-2023;DK2;62.049999
07-05-2023;07-05-2023;DK1;83.510002
07-05-2023;07-05-2023;DK1;82.660004
07-05-2023;07-05-2023;DK2;61.669998
06-05-2023;07-05-2023;DK2;61.779999
06-05-2023;07-05-2023;DK1;83.5
06-05-2023;07-05-2023;DK2;61.349998
06-05-2023;07-05-2023;DK1;89.779999
06-05-2023;06-05-2023;DK2;73.150002
06-05-2023;06-05-2023;DK1;89.419998
06-05-2023;06-05-2023;DK2;78.379997
06-05-2023;06-05-2023;DK1;95.690002
06-05-2023;06-05-2023;DK1;97.260002
06-05-2023;06-05-2023;DK2;78.470001
06-05-2023;06-05-2023;DK1;9,557
06-05-2023;06-05-2023;DK2;8,275
06-05-2023;06-05-2023;DK2;55
06-05-2023;06-05-2023;DK1;88.610001
06-05-2023;06-05-2023;DK1;86.220001
06-05-2023;06-05-2023;DK2;36
06-05-2023;06-05-2023;DK2;36
06-05-2023;06-05-2023;DK1;82.199997
06-05-2023;06-05-2023;DK2;31.5
06-05-2023;06-05-2023;DK1;72.849998
06-05-2023;06-05-2023;DK2;23
06-05-2023;06-05-2023;DK1;6,316
06-05-2023;06-05-2023;DK1;50
06-05-2023;06-05-2023;DK2;19
06-05-2023;06-05-2023;DK1;5,575
06-05-2023;06-05-2023;DK2;19
06-05-2023;06-05-2023;DK2;19
06-05-2023;06-05-2023;DK1;70.309998
06-05-2023;06-05-2023;DK1;72.629997
06-05-2023;06-05-2023;DK2;23
06-05-2023;06-05-2023;DK2;45
06-05-2023;06-05-2023;DK1;79.120003
06-05-2023;06-05-2023;DK2;45
06-05-2023;06-05-2023;DK1;85.870003
06-05-2023;06-05-2023;DK1;63.5
06-05-2023;06-05-2023;DK2;63.5
06-05-2023;06-05-2023;DK2;34
06-05-2023;06-05-2023;DK1;34
06-05-2023;06-05-2023;DK2;34
06-05-2023;06-05-2023;DK1;34
06-05-2023;06-05-2023;DK2;34
06-05-2023;06-05-2023;DK1;34
06-05-2023;06-05-2023;DK1;34
06-05-2023;06-05-2023;DK2;34
06-05-2023;06-05-2023;DK2;28
06-05-2023;06-05-2023;DK1;28
06-05-2023;06-05-2023;DK2;28
06-05-2023;06-05-2023;DK1;28
05-05-2023;06-05-2023;DK1;27.040001
05-05-2023;06-05-2023;DK2;27.040001
05-05-2023;06-05-2023;DK2;27.5
05-05-2023;06-05-2023;DK1;27.5
05-05-2023;05-05-2023;DK1;39.139999
05-05-2023;05-05-2023;DK2;39.139999
05-05-2023;05-05-2023;DK2;36.950001
05-05-2023;05-05-2023;DK1;36.950001
05-05-2023;05-05-2023;DK1;65
05-05-2023;05-05-2023;DK2;65
05-05-2023;05-05-2023;DK1;65
05-05-2023;05-05-2023;DK2;65
05-05-2023;05-05-2023;DK2;65
05-05-2023;05-05-2023;DK1;65
05-05-2023;05-05-2023;DK2;65
05-05-2023;05-05-2023;DK1;65
05-05-2023;05-05-2023;DK2;40
05-05-2023;05-05-2023;DK1;40
05-05-2023;05-05-2023;DK1;2,116
05-05-2023;05-05-2023;DK2;2,116
05-05-2023;05-05-2023;DK1;641
05-05-2023;05-05-2023;DK2;641
05-05-2023;05-05-2023;DK1;602
05-05-2023;05-05-2023;DK2;602
05-05-2023;05-05-2023;DK2;6
05-05-2023;05-05-2023;DK1;6
05-05-2023;05-05-2023;DK1;6.1
05-05-2023;05-05-2023;DK2;6.1
05-05-2023;05-05-2023;DK2;1,326
05-05-2023;05-05-2023;DK1;1,326
05-05-2023;05-05-2023;DK1;37.349998
05-05-2023;05-05-2023;DK2;37.349998
05-05-2023;05-05-2023;DK1;63.5
05-05-2023;05-05-2023;DK2;63.5
05-05-2023;05-05-2023;DK2;83.629997
05-05-2023;05-05-2023;DK1;83.629997
05-05-2023;05-05-2023;DK2;101.940002
05-05-2023;05-05-2023;DK1;101.940002
05-05-2023;05-05-2023;DK2;94.019997
05-05-2023;05-05-2023;DK1;94.019997
05-05-2023;05-05-2023;DK2;85.419998
05-05-2023;05-05-2023;DK1;85.419998
05-05-2023;05-05-2023;DK1;7,632
05-05-2023;05-05-2023;DK2;7,632
05-05-2023;05-05-2023;DK2;76.970001
05-05-2023;05-05-2023;DK1;76.970001
05-05-2023;05-05-2023;DK1;76.050003
05-05-2023;05-05-2023;DK2;76.050003
04-05-2023;05-05-2023;DK1;77.050003
04-05-2023;05-05-2023;DK2;77.050003
04-05-2023;05-05-2023;DK1;81.889999
04-05-2023;05-05-2023;DK2;81.889999
04-05-2023;04-05-2023;DK2;89.559998
04-05-2023;04-05-2023;DK1;93.019997
04-05-2023;04-05-2023;DK2;101.889999
04-05-2023;04-05-2023;DK1;105.120003
04-05-2023;04-05-2023;DK1;114.739998
04-05-2023;04-05-2023;DK2;110.699997
04-05-2023;04-05-2023;DK2;116.989998
04-05-2023;04-05-2023;DK1;120.489998
04-05-2023;04-05-2023;DK2;93.5
04-05-2023;04-05-2023;DK1;93.5
04-05-2023;04-05-2023;DK2;93.5
04-05-2023;04-05-2023;DK1;93.5
04-05-2023;04-05-2023;DK2;99.459999
04-05-2023;04-05-2023;DK1;99.599998
04-05-2023;04-05-2023;DK1;78.879997
04-05-2023;04-05-2023;DK2;79.019997
04-05-2023;04-05-2023;DK2;41.459999
04-05-2023;04-05-2023;DK1;41.459999
04-05-2023;04-05-2023;DK2;35
04-05-2023;04-05-2023;DK1;35
04-05-2023;04-05-2023;DK1;35
04-05-2023;04-05-2023;DK2;35
04-05-2023;04-05-2023;DK1;60
04-05-2023;04-05-2023;DK2;60
04-05-2023;04-05-2023;DK2;73
04-05-2023;04-05-2023;DK1;73
04-05-2023;04-05-2023;DK2;76.5
04-05-2023;04-05-2023;DK1;76.5
04-05-2023;04-05-2023;DK1;85
04-05-2023;04-05-2023;DK2;85
04-05-2023;04-05-2023;DK1;119.900002
04-05-2023;04-05-2023;DK2;119.900002
04-05-2023;04-05-2023;DK2;130
04-05-2023;04-05-2023;DK1;130
04-05-2023;04-05-2023;DK1;125
04-05-2023;04-05-2023;DK2;125
04-05-2023;04-05-2023;DK1;95
04-05-2023;04-05-2023;DK2;95
04-05-2023;04-05-2023;DK1;79.5
04-05-2023;04-05-2023;DK2;79.5
04-05-2023;04-05-2023;DK1;95.260002
04-05-2023;04-05-2023;DK2;95.260002
04-05-2023;04-05-2023;DK1;94.160004
04-05-2023;04-05-2023;DK2;94.160004
03-05-2023;04-05-2023;DK1;95.239998
03-05-2023;04-05-2023;DK2;95.239998
03-05-2023;04-05-2023;DK1;100.129997
03-05-2023;04-05-2023;DK2;25
03-05-2023;03-05-2023;DK1;114.730003
03-05-2023;03-05-2023;DK2;24.5
03-05-2023;03-05-2023;DK1;120.949997
03-05-2023;03-05-2023;DK2;120.949997
03-05-2023;03-05-2023;DK1;4,159
03-05-2023;03-05-2023;DK2;4,159
03-05-2023;03-05-2023;DK1;28
03-05-2023;03-05-2023;DK2;28
03-05-2023;03-05-2023;DK1;28
03-05-2023;03-05-2023;DK2;28
03-05-2023;03-05-2023;DK1;28
03-05-2023;03-05-2023;DK2;28
03-05-2023;03-05-2023;DK1;1,924
03-05-2023;03-05-2023;DK2;1,924
03-05-2023;03-05-2023;DK1;1,924
03-05-2023;03-05-2023;DK2;1,924
03-05-2023;03-05-2023;DK1;18.059999
03-05-2023;03-05-2023;DK2;18.059999
03-05-2023;03-05-2023;DK1;75.129997
03-05-2023;03-05-2023;DK2;72.480003
03-05-2023;03-05-2023;DK1;80.019997
03-05-2023;03-05-2023;DK2;77.849998
03-05-2023;03-05-2023;DK1;77.830002
03-05-2023;03-05-2023;DK2;75.959999
03-05-2023;03-05-2023;DK1;84.160004
03-05-2023;03-05-2023;DK2;82.139999
03-05-2023;03-05-2023;DK1;91.160004
03-05-2023;03-05-2023;DK2;88.970001
03-05-2023;03-05-2023;DK1;110.099998
03-05-2023;03-05-2023;DK2;107.459999
03-05-2023;03-05-2023;DK1;125.099998
03-05-2023;03-05-2023;DK2;125.099998
03-05-2023;03-05-2023;DK1;133.020004
03-05-2023;03-05-2023;DK2;130.100006
03-05-2023;03-05-2023;DK1;123.279999
03-05-2023;03-05-2023;DK2;122.510002
03-05-2023;03-05-2023;DK1;107.510002
03-05-2023;03-05-2023;DK2;91.089996
03-05-2023;03-05-2023;DK1;99.949997
03-05-2023;03-05-2023;DK2;2,993
03-05-2023;03-05-2023;DK1;97.800003
03-05-2023;03-05-2023;DK2;1,735
03-05-2023;03-05-2023;DK1;100.970001
03-05-2023;03-05-2023;DK2;999
02-05-2023;03-05-2023;DK1;102.419998
02-05-2023;03-05-2023;DK2;748
02-05-2023;03-05-2023;DK1;10,743
02-05-2023;03-05-2023;DK2;1,061
02-05-2023;02-05-2023;DK1;113.800003
02-05-2023;02-05-2023;DK2;80.599998
02-05-2023;02-05-2023;DK1;124.019997
02-05-2023;02-05-2023;DK2;100.029999
02-05-2023;02-05-2023;DK1;26.709999
02-05-2023;02-05-2023;DK2;26.709999
02-05-2023;02-05-2023;DK1;30
02-05-2023;02-05-2023;DK2;30
02-05-2023;02-05-2023;DK1;30
02-05-2023;02-05-2023;DK2;30
02-05-2023;02-05-2023;DK1;30
02-05-2023;02-05-2023;DK2;30
02-05-2023;02-05-2023;DK1;40
02-05-2023;02-05-2023;DK2;40
02-05-2023;02-05-2023;DK1;25
02-05-2023;02-05-2023;DK2;25
02-05-2023;02-05-2023;DK1;64
02-05-2023;02-05-2023;DK2;64
02-05-2023;02-05-2023;DK1;65.5
02-05-2023;02-05-2023;DK2;65.5
02-05-2023;02-05-2023;DK1;66
02-05-2023;02-05-2023;DK2;66
02-05-2023;02-05-2023;DK1;93.5
02-05-2023;02-05-2023;DK2;93.5
02-05-2023;02-05-2023;DK1;93.5
02-05-2023;02-05-2023;DK2;93.5
02-05-2023;02-05-2023;DK1;115.690002
02-05-2023;02-05-2023;DK2;112
02-05-2023;02-05-2023;DK1;122.989998
02-05-2023;02-05-2023;DK2;119.419998
02-05-2023;02-05-2023;DK1;134.889999
02-05-2023;02-05-2023;DK2;130.970001
02-05-2023;02-05-2023;DK1;98.5
02-05-2023;02-05-2023;DK2;98.5
02-05-2023;02-05-2023;DK1;50
02-05-2023;02-05-2023;DK2;50
02-05-2023;02-05-2023;DK1;37.880001
02-05-2023;02-05-2023;DK2;37.880001
02-05-2023;02-05-2023;DK1;45
