HourUTC;HourDK;PriceArea;mFRRUpActBal;mFRRDownActBal;mFRRUpActSpec;mFRRDownActSpec;ImbalanceMWh;ImbalancePriceEUR;ImbalancePriceDKK;BalancingPowerPriceUpEUR;BalancingPowerPriceUpDKK;BalancingPowerPriceDownEUR;BalancingPowerPriceDownDKK
25-12-2023;25-12-2023;DK2;0;35;0;0;-73,800003;0;0;34,709999;258,242401;0;0
25-12-2023;25-12-2023;DK1;0;373,75;0;0;-343;0;0;34,709999;258,242401;0;0
25-12-2023;25-12-2023;DK1;0;135;0;0;-100;3,89;29;34,119999;254,365036;3,89;29
25-12-2023;25-12-2023;DK2;0;17,5;0;0;-31,9;3,89;29;34,119999;254,365036;3,89;29
25-12-2023;25-12-2023;DK2;0;0;0;0;-69,699997;33,459999;249,479996;33,459999;249,479996;33,459999;249,479996
25-12-2023;25-12-2023;DK1;0;0;0;0;-136;33,459999;249,479996;33,459999;249,479996;33,459999;249,479996
25-12-2023;25-12-2023;DK1;0;0;0;0;-168;35,080002;261,559998;35,080002;261,559998;35,080002;261,559998
25-12-2023;25-12-2023;DK2;0;0;0;0;-218,800003;35,080002;261,559998;35,080002;261,559998;35,080002;261,559998
25-12-2023;25-12-2023;DK2;0;0;0;0;-133,899994;38,02;283,480011;38,02;283,480011;38,02;283,480011
25-12-2023;25-12-2023;DK1;0;0;0;0;-234;38,02;283,480011;38,02;283,480011;38,02;283,480011
25-12-2023;25-12-2023;DK1;3;0;0;0;-286;53;395,170013;53;395,170013;38,779999;289,145142
25-12-2023;25-12-2023;DK2;0;0;0;0;-210,699997;53;395,170013;53;395,170013;38,779999;289,145142
25-12-2023;25-12-2023;DK2;0;0;0;0;91,300003;53;395,170013;53;395,170013;34,990002;260,88678
25-12-2023;25-12-2023;DK1;8;0;0;0;-133;53;395,170013;53;395,170013;34,990002;260,88678
25-12-2023;25-12-2023;DK2;0;0;0;0;28,799999;15,89;118,480003;15,89;118,480003;15,89;118,480003
25-12-2023;25-12-2023;DK1;0;0;0;0;-99;5;37,279999;5;37,279999;5;37,279999
25-12-2023;25-12-2023;DK1;0;102;0;0;-147;-4,03;-30,049999;0,07;0,52196;-4,03;-30,049999
25-12-2023;25-12-2023;DK2;0;0;0;0;82,199997;15,86;118,25;15,86;118,25;15,86;118,25
25-12-2023;25-12-2023;DK2;0;0;0;0;35,900002;15,84;118,099998;15,84;118,099998;15,84;118,099998
25-12-2023;25-12-2023;DK1;0;406;0;0;-199;-13,41;-100,010002;0;0;-13,41;-100,010002
25-12-2023;25-12-2023;DK1;0;269;0;0;-162;-7,91;-58,98;0,07;0,521947;-7,91;-58,98
25-12-2023;25-12-2023;DK2;27;0;0;0;5,1;50,84;379,059998;50,84;379,059998;15,84;118,102089
25-12-2023;25-12-2023;DK2;54;0;0;0;-2,5;53;395,170013;53;395,170013;11,03;82,240097
25-12-2023;25-12-2023;DK1;0;371;0;0;-130;-13,41;-100,010002;0,07;0,522051;-13,41;-100,010002
25-12-2023;25-12-2023;DK1;173;0;0;0;-77;53;395,170013;53;395,170013;0,1;0,745604
25-12-2023;25-12-2023;DK2;50;0;0;0;13,5;53;395,170013;53;395,170013;12,16;90,665421
25-12-2023;25-12-2023;DK2;0;28;0;0;173;-2;-14,91;11,02;82,154099;-2;-14,91
25-12-2023;25-12-2023;DK1;0;51;0;0;-344;-2;-14,91;0,1;0,7455;-2;-14,91
25-12-2023;25-12-2023;DK1;0;400;0;0;-363;-19;-141,660004;0,08;0,596463;-19;-141,660004
25-12-2023;25-12-2023;DK2;0;347;0;0;192,399994;-19;-141,660004;6,05;45,107529;-19;-141,660004
25-12-2023;25-12-2023;DK2;0;214,25;0;0;-17,799999;-19,450001;-145,020004;1,5;11,184061;-19,450001;-145,020004
25-12-2023;25-12-2023;DK1;0;178,5;0;0;-278;-19,450001;-145,020004;-1,5;-11,184061;-19,450001;-145,020004
25-12-2023;25-12-2023;DK1;0;154,5;0;0;-291;-20,120001;-150,009995;-2,7;-20,130566;-20,120001;-150,009995
25-12-2023;25-12-2023;DK2;0;0;0;0;-48;1,48;11,03;1,48;11,03;1,48;11,03
25-12-2023;25-12-2023;DK2;0;75;0;0;-13,8;-17,84;-133,020004;0,07;0,521939;-17,84;-133,020004
25-12-2023;25-12-2023;DK1;0;252,5;0;0;-361;-20,790001;-155,009995;-3,13;-23,337242;-20,790001;-155,009995
25-12-2023;25-12-2023;DK1;0;0;0;0;-354;-6,75;-50,330002;-6,75;-50,330002;-6,75;-50,330002
25-12-2023;25-12-2023;DK2;0;0;0;0;51,599998;0,27;2,01;0,27;2,01;0,27;2,01
25-12-2023;25-12-2023;DK2;0;99;0;0;-33,700001;0;0;1,5;11,16;0;0
25-12-2023;25-12-2023;DK1;0;98;0;0;-334;-16,1;-120;-8,54;-63,652172;-16,1;-120
25-12-2023;25-12-2023;DK1;0;0;0;0;-274;-6,65;-49,580002;-6,65;-49,580002;-6,65;-49,580002
25-12-2023;25-12-2023;DK2;0;0;0;0;-35,200001;1,56;11,63;1,56;11,63;1,56;11,63
25-12-2023;25-12-2023;DK2;0;0;0;0;49,900002;9,48;70,68;9,48;70,68;9,48;70,68
25-12-2023;25-12-2023;DK1;0;0;0;0;-325;-3,2;-23,860001;-3,2;-23,860001;-3,2;-23,860001
24-12-2023;25-12-2023;DK1;0;151,5;0;0;-375;-20,93;-156,050003;-2,51;-18,714071;-20,93;-156,050003
24-12-2023;25-12-2023;DK2;0;0;0;0;-15,1;15,85;118,18;15,85;118,18;15,85;118,18
24-12-2023;24-12-2023;DK2;0;0;0;41;68,300003;15,88;118,400002;15,88;118,400002;15,88;118,400002
24-12-2023;24-12-2023;DK1;0;0;0;44;-286;-0,1;-0,75;-0,1;-0,75;-0,1;-0,75
24-12-2023;24-12-2023;DK1;0;0;0;205,5;-181;-0,01;-0,07;-0,01;-0,07;-0,01;-0,07
24-12-2023;24-12-2023;DK2;0;13,5;0;72;6,6;13,5;100,660004;15,89;118,480553;13,5;100,660004
24-12-2023;24-12-2023;DK2;0;12;0;0;-44,299999;13,01;97;20,67;154,11145;13,01;97
24-12-2023;24-12-2023;DK1;0;0;0;0;-235;0;0;0;0;0;0
24-12-2023;24-12-2023;DK1;0;182;0;196;-284;-10,06;-75,010002;0,06;0,447376;-10,06;-75,010002
24-12-2023;24-12-2023;DK2;0;48;0;159;112,5;-10,06;-75,010002;23,540001;175,520432;-10,06;-75,010002
24-12-2023;24-12-2023;DK2;0;214;0;0;-49,599998;-19;-141,660004;20,360001;151,799881;-19;-141,660004
24-12-2023;24-12-2023;DK1;0;0;0;285;-285;1,29;9,62;1,29;9,62;1,29;9,62
24-12-2023;24-12-2023;DK1;58;0;0;0;-147;3,07;22,889999;37,560001;280,04834;3,07;22,889999
24-12-2023;24-12-2023;DK2;0;2,5;0;0;39,799999;25;186,399994;37,560001;280,047363;25;186,399994
24-12-2023;24-12-2023;DK2;0;0;0;0;337,799988;54;402,619995;54;402,619995;39,549999;294,881866
24-12-2023;24-12-2023;DK1;26;0;0;0;-269;54;402,619995;54;402,619995;15,93;118,772896
24-12-2023;24-12-2023;DK1;0;0;0;0;-342;1;7,46;1;7,46;1;7,46
24-12-2023;24-12-2023;DK2;0;0;0;0;184,199997;57,130001;425,959991;57,130001;425,959991;46,450001;346,330139
24-12-2023;24-12-2023;DK2;0;0;0;0;19,799999;54;402,619995;54;402,619995;49,57;369,59024
24-12-2023;24-12-2023;DK1;0;0;0;289;-244;0,13;0,97;0,13;0,97;0,13;0,97
24-12-2023;24-12-2023;DK1;0;98,25;0;368,5;-180;-2,68;-20;0,03;0,223881;-2,68;-20
24-12-2023;24-12-2023;DK2;0;0;0;0;45,299999;49,959999;372,5;49,959999;372,5;49,959999;372,5
24-12-2023;24-12-2023;DK2;0;0;0;0;24,9;50,939999;379,809998;50,939999;379,809998;50,939999;379,809998
24-12-2023;24-12-2023;DK1;0;0;0;281,5;-104;0,06;0,45;0,06;0,45;0,06;0,45
24-12-2023;24-12-2023;DK1;0;137;0;367;-123;-2,68;-20;0,05;0,373134;-2,68;-20
24-12-2023;24-12-2023;DK2;0;0;0;0;120,300003;52,720001;393,079987;52,720001;393,079987;52,720001;393,079987
24-12-2023;24-12-2023;DK2;0;0;0;0;193,600006;53,919998;402,029999;53,919998;402,029999;53,919998;402,029999
24-12-2023;24-12-2023;DK1;0;0;0;370;-74;0,06;0,45;0,06;0,45;0,06;0,45
24-12-2023;24-12-2023;DK1;108;0;0;0;-109;59;439,899994;59;439,899994;2,09;15,582898
24-12-2023;24-12-2023;DK2;0;0;0;0;129,699997;59;439,899994;59;439,899994;54,990002;410,001709
24-12-2023;24-12-2023;DK2;0;0;0;0;503,700012;59;439,899994;59;439,899994;53,91;401,94931
24-12-2023;24-12-2023;DK1;31;0;0;0;-320;59;439,899994;59;439,899994;12,07;89,993103
24-12-2023;24-12-2023;DK1;0;0;0;0;-392;59;439,899994;59;439,899994;25,139999;187,442123
24-12-2023;24-12-2023;DK2;0;0;0;0;634,799988;59;439,899994;59;439,899994;51,849998;386,590057
24-12-2023;24-12-2023;DK1;0;56,5;0;0;-351;20;149,119995;28,18;210,110077;20;149,119995
24-12-2023;24-12-2023;DK2;0;7,5;0;0;669,599976;20;149,119995;42,959999;320,309753;20;149,119995
24-12-2023;24-12-2023;DK2;0;17;0;0;490,700012;18;134,210007;31,99;238,521011;18;134,210007
24-12-2023;24-12-2023;DK1;0;96;0;0;-385;18;134,210007;31,059999;231,586823;18;134,210007
24-12-2023;24-12-2023;DK1;0;96;0;0;-371;18;134,210007;30,219999;225,323685;18;134,210007
24-12-2023;24-12-2023;DK2;0;5;0;0;238,800003;18;134,210007;30,219999;225,323685;18;134,210007
24-12-2023;24-12-2023;DK2;0;0;0;0;287,399994;18;134,210007;28,75;214,363205;18;134,210007
24-12-2023;24-12-2023;DK1;0;105;0;0;-448;18;134,210007;28,75;214,363205;18;134,210007
24-12-2023;24-12-2023;DK1;0;109;0;0;-374;18;134,210007;28,629999;213,46846;18;134,210007
24-12-2023;24-12-2023;DK2;0;0;0;0;299,600006;18;134,210007;28,629999;213,46846;18;134,210007
24-12-2023;24-12-2023;DK2;0;0;0;0;349,600006;19;141,660004;29,139999;217,261703;19;141,660004
24-12-2023;24-12-2023;DK1;0;119;0;0;-380;19;141,660004;29,139999;217,261703;19;141,660004
24-12-2023;24-12-2023;DK1;0;56,5;0;0;-294;19;141,660004;29,23;217,932739;19;141,660004
24-12-2023;24-12-2023;DK2;0;0;0;0;57,400002;19;141,660004;29,23;217,932739;19;141,660004
23-12-2023;24-12-2023;DK2;0;0;0;0;26,6;16,5;123,019997;29,27;218,230026;16,5;123,019997
23-12-2023;24-12-2023;DK1;0;81,5;0;0;-219;16,5;123,019997;52,419998;390,83078;16,5;123,019997
23-12-2023;23-12-2023;DK1;0;111;0;0;-112;16,030001;119,519997;43,619999;325,231567;16,030001;119,519997
23-12-2023;23-12-2023;DK2;0;0;0;0;-93;16,030001;119,519997;36,09;269,087738;16,030001;119,519997
23-12-2023;23-12-2023;DK2;0;0;0;0;141,100006;35,619999;265,579987;35,619999;265,579987;35,619999;265,579987
23-12-2023;23-12-2023;DK1;0;10,5;0;0;-284;50,799999;378,73999;51,200001;381,722198;50,799999;378,73999
23-12-2023;23-12-2023;DK1;0;0;0;0;-345;53,060001;395,619995;53,060001;395,619995;53,060001;395,619995
23-12-2023;23-12-2023;DK2;0;0;0;0;130,399994;42,59;317,549988;42,59;317,549988;42,59;317,549988
23-12-2023;23-12-2023;DK2;0;0;0;0;88,699997;52,41;390,769989;52,41;390,769989;52,41;390,769989
23-12-2023;23-12-2023;DK1;6;0;0;0;-224;65;484,640015;65;484,640015;53,700001;400,387207
23-12-2023;23-12-2023;DK1;0;0;0;0;-121;61,549999;458,920013;61,549999;458,920013;61,549999;458,920013
23-12-2023;23-12-2023;DK2;0;0;0;0;16;65;484,640015;65;484,640015;61,549999;458,916809
23-12-2023;23-12-2023;DK2;0;0;0;0;-182;68;507,01001;68;507,01001;66,449997;495,453156
23-12-2023;23-12-2023;DK1;0;0;0;0;-85;68;507,01001;68;507,01001;66,449997;495,453156
23-12-2023;23-12-2023;DK1;0;0;0;0;-10;68,120003;507,899994;68,120003;507,899994;68,120003;507,899994
23-12-2023;23-12-2023;DK2;0;0;0;0;80,599998;68,120003;507,899994;68,120003;507,899994;68,120003;507,899994
23-12-2023;23-12-2023;DK2;0;0;0;0;348,899994;62,630001;466,970001;62,630001;466,970001;58,049999;432,821442
23-12-2023;23-12-2023;DK1;0;0;0;0;-136;62,630001;466,970001;62,630001;466,970001;58,049999;432,821442
23-12-2023;23-12-2023;DK1;0;53;0;0;-120;32;238,589996;53,77;400,905762;32;238,589996
23-12-2023;23-12-2023;DK2;0;13;0;0;25,9;32;238,589996;53,77;400,905762;32;238,589996
23-12-2023;23-12-2023;DK2;0;5;0;0;-157,300003;27,92;208,169998;51,610001;384,801361;27,92;208,169998
23-12-2023;23-12-2023;DK1;0;47;0;0;-67;27,92;208,169998;52,299999;389,945953;27,92;208,169998
23-12-2023;23-12-2023;DK1;7,5;23,5;0;0;-51;27,32;203,699997;54;402,628113;27,32;203,699997
23-12-2023;23-12-2023;DK2;0;2,5;0;0;-109;27,32;203,699997;54;402,628113;27,32;203,699997
23-12-2023;23-12-2023;DK2;0;0;0;0;194,300003;54;402,619995;54;402,619995;47,360001;353,11264
23-12-2023;23-12-2023;DK1;12,5;0;0;0;-48;54;402,619995;54;402,619995;47,360001;353,11264
23-12-2023;23-12-2023;DK1;28,5;0;0;0;-66;59,5;443,630005;59,5;443,630005;45,900002;342,228882
23-12-2023;23-12-2023;DK2;0;0;0;0;14,8;59,5;443,630005;59,5;443,630005;45,900002;342,228882
23-12-2023;23-12-2023;DK2;0;0;0;0;385,100006;59,5;443,630005;59,5;443,630005;42,02;313,299713
23-12-2023;23-12-2023;DK1;47;0;0;0;-63;59,5;443,630005;59,5;443,630005;41,639999;310,466431
23-12-2023;23-12-2023;DK1;2,5;0;0;0;-268;49;365,339996;49;365,339996;42,080002;313,745056
23-12-2023;23-12-2023;DK2;0;0;0;0;435,899994;49;365,339996;49;365,339996;42,080002;313,745056
23-12-2023;23-12-2023;DK2;0;0;0;0;738,400024;22,459999;167,460007;22,459999;167,460007;22,459999;167,460007
23-12-2023;23-12-2023;DK1;0;0;0;0;-308;20;149,119995;20;149,119995;20;149,119995
23-12-2023;23-12-2023;DK1;0;0;0;0;-329;7,43;55,400002;7,43;55,400002;7,43;55,400002
23-12-2023;23-12-2023;DK2;0;0;0;0;729,5;20,040001;149,419998;20,040001;149,419998;20,040001;149,419998
23-12-2023;23-12-2023;DK2;0;0;0;0;738,799988;2,5;18,639999;13,58;101,252472;2,5;18,639999
23-12-2023;23-12-2023;DK1;0;0;0;0;-358;0,12;0,89;0,12;0,89;0,12;0,89
23-12-2023;23-12-2023;DK1;0;161,75;0;0;-347;-9,19;-68,519997;0,05;0,372797;-9,19;-68,519997
23-12-2023;23-12-2023;DK2;0;31,25;0;0;565,799988;-9,19;-68,519997;7,81;58,230812;-9,19;-68,519997
23-12-2023;23-12-2023;DK2;0;33;0;0;583,5;-10;-74,559998;5,64;42,051838;-10;-74,559998
23-12-2023;23-12-2023;DK1;0;183;0;0;-203;-10;-74,559998;0,01;0,07456;-10;-74,559998
23-12-2023;23-12-2023;DK1;0;152;0;0;-232;-10;-74,559998;0,03;0,22368;-10;-74,559998
23-12-2023;23-12-2023;DK2;0;29,5;0;0;284,899994;-10;-74,559998;1,33;9,91648;-10;-74,559998
23-12-2023;23-12-2023;DK2;0;26;0;0;157,600006;-2,3;-17,15;0,35;2,609783;-2,3;-17,15
23-12-2023;23-12-2023;DK1;0;118;0;0;-185;-2,3;-17,15;0,13;0,969348;-2,3;-17,15
23-12-2023;23-12-2023;DK1;0;50,25;0;0;-279;0,1;0,75;4,33;32,474998;0,1;0,75
23-12-2023;23-12-2023;DK2;0;0;0;0;87,199997;0,1;0,75;4,33;32,474998;0,1;0,75
22-12-2023;23-12-2023;DK1;0;37;0;0;-285;7;52,189999;9,99;74,482582;7;52,189999
22-12-2023;23-12-2023;DK2;0;7,5;0;0;-39,799999;7;52,189999;9,99;74,482582;7;52,189999
22-12-2023;22-12-2023;DK2;0;0;0;0;-657;7;52,189999;12;89,468567;7;52,189999
22-12-2023;22-12-2023;DK1;0;60,5;0;0;-336;7;52,189999;12;89,468567;7;52,189999
22-12-2023;22-12-2023;DK1;0;0;0;0;-223;30,41;226,729996;30,41;226,729996;30,41;226,729996
22-12-2023;22-12-2023;DK2;0;0;0;0;-319,100006;30,41;226,729996;30,41;226,729996;30,41;226,729996
22-12-2023;22-12-2023;DK2;0;0;0;0;-353,200012;54;402,609985;54;402,609985;25,530001;190,345062
22-12-2023;22-12-2023;DK1;24;0;0;0;-147;54;402,609985;54;402,609985;25,530001;190,345062
22-12-2023;22-12-2023;DK1;19;0;0;0;-9;54;402,609985;54;402,609985;24,66;183,858566
22-12-2023;22-12-2023;DK2;0;0;0;0;-131,399994;54;402,609985;54;402,609985;24,66;183,858566
22-12-2023;22-12-2023;DK2;0;0;0;0;-260,899994;50;372,790009;50;372,790009;40,490002;301,885376
22-12-2023;22-12-2023;DK1;0;0;0;0;-78;50;372,790009;50;372,790009;40,490002;301,885376
22-12-2023;22-12-2023;DK1;0;0;0;0;-122;50,360001;375,470001;50,360001;375,470001;50,360001;375,470001
22-12-2023;22-12-2023;DK2;0;0;0;0;-360,600006;50;372,790009;50;372,790009;46,610001;347,514862
22-12-2023;22-12-2023;DK2;0;0;0;0;-111;56;417,519989;56;417,519989;42,950001;320,222931
22-12-2023;22-12-2023;DK1;10;0;0;0;-93;56;417,519989;56;417,519989;42,950001;320,222931
22-12-2023;22-12-2023;DK1;10;0;0;0;-167;66,5;495,809998;66,5;495,809998;42,41;316,200043
22-12-2023;22-12-2023;DK2;0;0;0;0;-12,7;66,5;495,809998;66,5;495,809998;41,389999;308,595123
22-12-2023;22-12-2023;DK2;0;0;0;0;-98,599998;66,5;495,809998;66,5;495,809998;34,52;257,37384
22-12-2023;22-12-2023;DK1;32,75;0;0;0;-49;66,5;495,809998;66,5;495,809998;34,169998;254,764313
22-12-2023;22-12-2023;DK1;51,5;0;0;0;-80;53;395,160004;53;395,160004;28,860001;215,175812
22-12-2023;22-12-2023;DK2;0;0;0;0;45,799999;53;395,160004;53;395,160004;29,57;220,469452
22-12-2023;22-12-2023;DK2;0;0;0;0;-220,899994;50;372,790009;50;372,790009;26,01;193,925369
22-12-2023;22-12-2023;DK1;34,75;0;0;0;-112;50;372,790009;50;372,790009;25,299999;188,631744
22-12-2023;22-12-2023;DK1;40;0;0;0;17;58;432,440002;58;432,440002;26,73;199,295197
22-12-2023;22-12-2023;DK2;0;0;0;0;12,1;58;432,440002;58;432,440002;27,389999;204,216049
22-12-2023;22-12-2023;DK2;0;0;0;0;208,699997;58;432,440002;58;432,440002;29,709999;221,513657
22-12-2023;22-12-2023;DK1;37,5;0;0;0;-32;58;432,440002;58;432,440002;26,23;195,567261
22-12-2023;22-12-2023;DK1;109;0;0;0;166;53;395,160004;53;395,160004;26,450001;197,207214
22-12-2023;22-12-2023;DK2;0;0;0;0;447,600006;53;395,160004;53;395,160004;31,040001;231,429565
22-12-2023;22-12-2023;DK2;0;0;0;0;595,200012;53;395,160004;53;395,160004;35,639999;265,72644
22-12-2023;22-12-2023;DK1;29;0;0;0;-120;53;395,160004;53;395,160004;35,639999;265,72644
22-12-2023;22-12-2023;DK1;5;0;0;0;-283;53;395,160004;53;395,160004;39,73;296,220886
22-12-2023;22-12-2023;DK2;0;0;0;0;64,800003;53;395,160004;53;395,160004;39,73;296,220886
22-12-2023;22-12-2023;DK1;0;276,5;0;0;-193;12,65;94,32;31,68;236,210083;12,65;94,32
22-12-2023;22-12-2023;DK2;0;0;0;0;-360,700012;54;402,609985;54;402,609985;32,919998;245,442963
22-12-2023;22-12-2023;DK2;0;0;0;0;-170,800003;45;335,51001;45;335,51001;23,02;171,632004
22-12-2023;22-12-2023;DK1;150,25;0;0;0;10;45;335,51001;45;335,51001;0,81;6,03918
22-12-2023;22-12-2023;DK1;302;0;0;0;-217;30;223,669998;30;223,669998;-0,08;-0,596453
22-12-2023;22-12-2023;DK2;0;0;0;0;258,5;30;223,669998;30;223,669998;13,79;102,813644
22-12-2023;22-12-2023;DK2;0;0;0;0;399,600006;49;365,329987;49;365,329987;5,7;42,49757
22-12-2023;22-12-2023;DK1;334;0;0;0;-181;49;365,329987;49;365,329987;-0,21;-1,5657
22-12-2023;22-12-2023;DK1;348;0;1,25;0;-213;52;387,700012;52;387,700012;-0,18;-1,342039
22-12-2023;22-12-2023;DK2;0;0;0;0;239,699997;52;387,700012;52;387,700012;4,04;30,121309
22-12-2023;22-12-2023;DK2;0;0;0;0;258,100006;58;432,440002;58;432,440002;4,92;36,682842
22-12-2023;22-12-2023;DK1;355;0;0;0;-174;58;432,440002;58;432,440002;-0,07;-0,52191
22-12-2023;22-12-2023;DK1;349;0;0;0;-178;58;432,440002;58;432,440002;-0,1;-0,745586
22-12-2023;22-12-2023;DK2;0;0;0;0;403,100006;58;432,440002;58;432,440002;10,6;79,032135
21-12-2023;22-12-2023;DK2;0;0;0;0;381,399994;62;462,26001;62;462,26001;15,33;114,297516
21-12-2023;22-12-2023;DK1;183;0;0;0;-286;62;462,26001;62;462,26001;0,11;0,820139
21-12-2023;21-12-2023;DK1;69;0;0;0;-237;65;484,670013;65;484,670013;13,58;101,258751
21-12-2023;21-12-2023;DK2;0;0;0;0;78,199997;65;484,670013;65;484,670013;18,209999;135,782166
21-12-2023;21-12-2023;DK2;0;0;0;0;-2,1;68,5;510,769989;68,5;510,769989;28,77;214,523392
21-12-2023;21-12-2023;DK1;34;0;0;0;-188;68,5;510,769989;68,5;510,769989;28,77;214,523392
21-12-2023;21-12-2023;DK1;34;0;0;0;-239;69;514,5;69;514,5;33,150002;247,183716
21-12-2023;21-12-2023;DK2;0;0;0;0;304,399994;69;514,5;69;514,5;33,150002;247,183716
21-12-2023;21-12-2023;DK2;0;0;0;0;24,700001;66;492,130005;66;492,130005;40,970001;305,493439
21-12-2023;21-12-2023;DK1;16;0;0;0;-133;66;492,130005;66;492,130005;40,970001;305,493439
21-12-2023;21-12-2023;DK1;78;0;0;0;-224;68;507,040009;68;507,040009;48,490002;361,56427
21-12-2023;21-12-2023;DK2;0;0;0;0;-356,5;68;507,040009;68;507,040009;47,099998;351,199768
21-12-2023;21-12-2023;DK2;0;0;0;0;-399,600006;68;507,040009;68;507,040009;38,48;286,924988
21-12-2023;21-12-2023;DK1;91;0;0;0;-293;68;507,040009;68;507,040009;39,34;293,337555
21-12-2023;21-12-2023;DK1;94;0;0;0;-263;68;507,040009;68;507,040009;35,080002;261,572998
21-12-2023;21-12-2023;DK2;0;0;0;0;-279,100006;68;507,040009;68;507,040009;35,939999;267,985565
21-12-2023;21-12-2023;DK2;0;0;0;0;4,7;64,5;480,940002;64,5;480,940002;34,93;260,453247
21-12-2023;21-12-2023;DK1;88;0;0;0;-254;64,5;480,940002;64,5;480,940002;16,950001;126,386566
21-12-2023;21-12-2023;DK1;89;0;0;0;-28;65;484,670013;65;484,670013;16,799999;125,268547
21-12-2023;21-12-2023;DK2;0;0;0;0;288,899994;65;484,670013;65;484,670013;34,990002;260,901611
21-12-2023;21-12-2023;DK2;0;0;0;0;519,700012;65;484,670013;65;484,670013;34,369999;256,278595
21-12-2023;21-12-2023;DK1;178;0;0;0;-331;65;484,670013;65;484,670013;10,53;78,516541
21-12-2023;21-12-2023;DK1;0;169,5;0;0;-415;0;0;11,56;86,006401;0;0
21-12-2023;21-12-2023;DK2;0;0;0;0;-20,5;62;462,299988;62;462,299988;33,849998;252,400864
21-12-2023;21-12-2023;DK2;0;0;0;0;-240,100006;56;417,559998;56;417,559998;33,529999;250,014038
21-12-2023;21-12-2023;DK1;0;268,5;0;0;-118;0;0;23,51;174,914398;0;0
21-12-2023;21-12-2023;DK1;106,5;0;0;0;-179;60;447,390015;60;447,390015;26,049999;194,241821
21-12-2023;21-12-2023;DK2;0;0;0;0;-126;60;447,390015;60;447,390015;34,82;259,635345
21-12-2023;21-12-2023;DK2;5;0;0;0;314,700012;64;477,220001;64;477,220001;35,130001;261,949036
21-12-2023;21-12-2023;DK1;99;0;0;0;42;64;477,220001;64;477,220001;34,290001;255,685532
21-12-2023;21-12-2023;DK1;41;0;0;0;-167;64;477,220001;64;477,220001;37,240002;277,682404
21-12-2023;21-12-2023;DK2;0;0;0;0;155,199997;64;477,220001;64;477,220001;38,150002;284,467865
21-12-2023;21-12-2023;DK2;0;0;0;0;247,600006;63;469,76001;63;469,76001;48,959999;365,070618
21-12-2023;21-12-2023;DK1;3,75;0;0;0;-82;63;469,76001;63;469,76001;48,959999;365,070618
21-12-2023;21-12-2023;DK1;0;195,5;0;0;-265;15,27;113,860001;45,119999;336,435059;15,27;113,860001
21-12-2023;21-12-2023;DK2;0;0;0;0;-77,300003;15,27;113,860001;46,23;344,7117;15,27;113,860001
21-12-2023;21-12-2023;DK2;0;5;0;0;-222,800003;15,2;113,339996;37,119999;276,788208;15,2;113,339996
21-12-2023;21-12-2023;DK1;0;146;0;0;-314;15,2;113,339996;23,85;177,839401;15,2;113,339996
21-12-2023;21-12-2023;DK1;0;0;0;0;-360;0,33;2,46;0,33;2,46;0,33;2,46
21-12-2023;21-12-2023;DK2;0;5;0;0;-143,5;10;74,57;33,150002;247,19957;10;74,57
21-12-2023;21-12-2023;DK2;0;0;0;0;216,100006;16;119,300003;32,43;241,806198;16;119,300003
21-12-2023;21-12-2023;DK1;0;0;0;0;-363;0,07;0,52;0,07;0,52;0,07;0,52
21-12-2023;21-12-2023;DK1;0;0;0;0;-329;9,08;67,709999;9,08;67,709999;9,08;67,709999
21-12-2023;21-12-2023;DK2;0;5;0;0;291,700012;18,5;137,949997;33,349998;248,682816;18,5;137,949997
21-12-2023;21-12-2023;DK2;0;5;0;0;-45,400002;18;134,220001;37,360001;278,581085;18;134,220001
21-12-2023;21-12-2023;DK1;0;127;0;0;-256;18;134,220001;20,9;155,84433;18;134,220001
21-12-2023;21-12-2023;DK1;0;124;0;0;-187;26,15;194,990005;37,169998;277,161682;26,15;194,990005
21-12-2023;21-12-2023;DK2;0;40;0;0;-170,699997;26,15;194,990005;42,25;315,041199;26,15;194,990005
20-12-2023;21-12-2023;DK1;0;201;0;0;-224;20;149,130005;44,43;331,292297;20;149,130005
20-12-2023;21-12-2023;DK2;0;5;0;0;-103,599998;20;149,130005;44,43;331,292297;20;149,130005
20-12-2023;20-12-2023;DK2;0;54;0;0;-17,299999;29,99;223,619995;48,880001;364,473022;29,99;223,619995
20-12-2023;20-12-2023;DK1;0;128,75;0;0;-81;29,99;223,619995;48,880001;364,473022;29,99;223,619995
20-12-2023;20-12-2023;DK1;0;98;0;0;-62;46,5;346,720001;61,419998;457,968628;46,5;346,720001
20-12-2023;20-12-2023;DK2;0;10;0;0;-502,700012;46,5;346,720001;59,950001;447,007843;46,5;346,720001
20-12-2023;20-12-2023;DK2;0;2,5;0;0;-69,400002;72;536,859985;72;536,859985;55;410,101379
20-12-2023;20-12-2023;DK1;2,5;8,75;0;0;74;72;536,859985;72;536,859985;55;410,101379
20-12-2023;20-12-2023;DK1;0;0;0;0;64;75;559,22998;75;559,22998;66,389999;495,030365
20-12-2023;20-12-2023;DK2;0;0;0;0;644,299988;75;559,22998;75;559,22998;68,360001;509,719482
20-12-2023;20-12-2023;DK2;0;0;0;0;466,100006;70;521,950012;70;521,950012;68,529999;510,989044
