,date,month,hour,covariance_value_with_DK1,covariance_value_with_DK2,strength_with_DK1,strength_with_DK2
1387,27.0,2.0,19.0,-0.6497717469284493,-0.49962515038850475,strong negative,moderate negative
1388,27.0,2.0,20.0,-0.6138804672112921,-0.38703211874188737,strong negative,moderate negative
1389,27.0,2.0,21.0,-0.5993445738537816,-0.16065670597888415,strong negative,weak negative
1390,27.0,2.0,22.0,-0.5580926307419891,0.15931492475533623,strong negative,weak positive
1391,27.0,2.0,23.0,-0.46617351625270537,0.26900187622421745,moderate negative,weak positive
1392,28.0,2.0,0.0,0.37899312284352227,-0.41096630991739325,moderate positive,moderate negative
1393,28.0,2.0,1.0,0.4171048909768845,-0.30607069808670934,moderate positive,moderate negative
1394,28.0,2.0,2.0,0.4171433962339445,-0.23691142111431157,moderate positive,weak negative
1395,28.0,2.0,3.0,0.44738996387617747,-0.07575260226645025,moderate positive,weak negative
1396,28.0,2.0,4.0,0.4845743113195971,0.025835066052332822,moderate positive,weak positive
1397,28.0,2.0,5.0,-0.45828899619271013,-0.11280340064360356,moderate negative,weak negative
1398,28.0,2.0,6.0,-0.13260371777261395,-0.19355001047767728,weak negative,weak negative
1399,28.0,2.0,7.0,-0.5662058120894023,-0.2819905502782346,strong negative,weak negative
1400,28.0,2.0,8.0,,,NaN,NaN
1401,28.0,2.0,9.0,-0.6722065918837419,-0.3947675451398894,strong negative,moderate negative
1402,28.0,2.0,10.0,-0.7070951343906179,-0.38886341108282096,very strong negative,moderate negative
1403,28.0,2.0,11.0,-0.7263637336567962,-0.33274078342722746,very strong negative,moderate negative
1404,28.0,2.0,12.0,-0.7322316359036167,-0.35549295148357074,very strong negative,moderate negative
1405,28.0,2.0,13.0,-0.7355982470755569,-0.41004690521524034,very strong negative,moderate negative
1406,28.0,2.0,14.0,0.7311254301026899,0.42923492889196435,very strong positive,moderate positive
1407,28.0,2.0,15.0,0.7151432644944291,0.41502935308062017,very strong positive,moderate positive
1408,28.0,2.0,16.0,0.6804908523806689,0.4408299647527768,strong positive,moderate positive
1409,28.0,2.0,17.0,0.6830521329841872,0.45736608119708944,strong positive,moderate positive
1410,28.0,2.0,18.0,0.6809178270034115,0.505783234435307,strong positive,strong positive
1411,28.0,2.0,19.0,-0.6669814927411832,-0.47858588403063373,strong negative,moderate negative
1412,28.0,2.0,20.0,,,NaN,NaN
1413,28.0,2.0,21.0,0.5545745809784172,0.25267834541669676,strong positive,weak positive
1414,28.0,2.0,22.0,0.48083398564352803,0.12356032564843622,moderate positive,weak positive
1415,28.0,2.0,23.0,0.3969751402954288,-0.07768936416173268,moderate positive,weak negative
1416,1.0,3.0,0.0,0.39600425420115015,-0.1375620442726472,moderate positive,weak negative
1417,1.0,3.0,1.0,0.5002898583189219,-0.06985458155122837,strong positive,weak negative
1418,1.0,3.0,2.0,0.49694547754699037,-0.03846592633726667,moderate positive,weak negative
1419,1.0,3.0,3.0,0.5272227673327883,-0.015745486647688864,strong positive,weak negative
1420,1.0,3.0,4.0,0.5464027018885567,-0.062169756621795254,strong positive,weak negative
1421,1.0,3.0,5.0,0.5331355609599066,-0.031650039685716266,strong positive,weak negative
1422,1.0,3.0,6.0,0.4795222446826496,-0.01637634178298643,moderate positive,weak negative
1423,1.0,3.0,7.0,0.47750054781453327,0.0209142348460259,moderate positive,weak positive
1424,1.0,3.0,8.0,0.48454870453590265,0.14407511564544107,moderate positive,weak positive
1425,1.0,3.0,9.0,0.5469825401457994,0.24834398353006068,strong positive,weak positive
1426,1.0,3.0,10.0,0.5084364398471654,0.25434036880793076,strong positive,weak positive
1427,1.0,3.0,11.0,0.4709045504389004,0.36772008388728483,moderate positive,moderate positive
1428,1.0,3.0,12.0,0.4816855091159951,0.3433279653547998,moderate positive,moderate positive
1429,1.0,3.0,13.0,0.5193657685791304,0.3650158322603187,strong positive,moderate positive
1430,1.0,3.0,14.0,0.46176834122909305,0.24731090986926657,moderate positive,weak positive
1431,1.0,3.0,15.0,0.4614873978291371,0.20081520250890766,moderate positive,weak positive
1432,1.0,3.0,16.0,0.4781260612616012,0.18659453364430942,moderate positive,weak positive
1433,1.0,3.0,17.0,0.5118850519605015,0.4306808601997124,strong positive,moderate positive
1434,1.0,3.0,18.0,0.5013909253264648,0.42235577807491526,strong positive,moderate positive
1435,1.0,3.0,19.0,0.45461595619367107,0.33217970336825575,moderate positive,moderate positive
1436,1.0,3.0,20.0,0.4437473370139314,0.32200880943136745,moderate positive,moderate positive
1437,1.0,3.0,21.0,0.424013924320637,0.20784885094141464,moderate positive,weak positive
1438,1.0,3.0,22.0,0.31827832444621273,0.10274292663735322,moderate positive,weak positive
1439,1.0,3.0,23.0,0.1677438307704075,-0.17036977427814132,weak positive,weak negative
1440,2.0,3.0,0.0,0.12080681290603285,-0.17547751790201602,weak positive,weak negative
1441,2.0,3.0,1.0,0.17721318306362127,-0.10549085770745008,weak positive,weak negative
1442,2.0,3.0,2.0,0.25513712083567786,-0.05528773283108414,weak positive,weak negative
1443,2.0,3.0,3.0,0.2801038761973048,-0.047117003541744404,weak positive,weak negative
1444,2.0,3.0,4.0,0.26917353427733115,-0.0729131600502219,weak positive,weak negative
1445,2.0,3.0,5.0,0.22216467490787473,-0.22180332613599174,weak positive,weak negative
1446,2.0,3.0,6.0,0.220808606580763,-0.27906544765321706,weak positive,weak negative
1447,2.0,3.0,7.0,0.30828544998603025,-0.15228948858652164,moderate positive,weak negative
1448,2.0,3.0,8.0,0.40190447133595825,0.14650656527642197,moderate positive,weak positive
1449,2.0,3.0,9.0,0.3916371328799321,0.2656277445974079,moderate positive,weak positive
1450,2.0,3.0,10.0,0.3914357091947097,0.36548697758560345,moderate positive,moderate positive
1451,2.0,3.0,11.0,-0.4206726883094683,-0.44899908604991573,moderate negative,moderate negative
1452,2.0,3.0,12.0,-0.4213459324012812,-0.37929676673759716,moderate negative,moderate negative
1453,2.0,3.0,13.0,-0.4410187760147056,-0.3418587435919028,moderate negative,moderate negative
1454,2.0,3.0,14.0,-0.46474580680143546,-0.31455250658955064,moderate negative,moderate negative
1455,2.0,3.0,15.0,-0.44759844835775164,-0.29067382645574263,moderate negative,weak negative
1456,2.0,3.0,16.0,-0.4296373130598709,-0.22914979759175041,moderate negative,weak negative
1457,2.0,3.0,17.0,-0.4219145368713478,-0.28498217407034754,moderate negative,weak negative
1458,2.0,3.0,18.0,-0.34636158844582254,-0.21427778935113118,moderate negative,weak negative
1459,2.0,3.0,19.0,-0.32472923557278205,-0.11427556331464021,moderate negative,weak negative
1460,2.0,3.0,20.0,-0.2764713976346139,-0.13460341264106337,weak negative,weak negative
1461,2.0,3.0,21.0,-0.25829003042092724,-0.10273282975325573,weak negative,weak negative
1462,2.0,3.0,22.0,-0.32098736448713944,-0.01786239211205705,moderate negative,weak negative
1463,2.0,3.0,23.0,-0.2615181021956142,0.04598947937765479,weak negative,weak positive
1464,3.0,3.0,0.0,-0.20755920392434937,0.1680181501428236,weak negative,weak positive
1465,3.0,3.0,1.0,-0.21646992408963261,0.15834198959980528,weak negative,weak positive
1466,3.0,3.0,2.0,-0.1924123945090678,0.1351267866965318,weak negative,weak positive
1467,3.0,3.0,3.0,-0.19277035260260836,0.12808138663341845,weak negative,weak positive
1468,3.0,3.0,4.0,-0.07748568534793485,0.3695649535661995,weak negative,moderate positive
1469,3.0,3.0,5.0,0.13165277996539637,0.6081370090462567,weak positive,strong positive
1470,3.0,3.0,6.0,-0.20039081793350688,-0.637775785261891,weak negative,strong negative
1471,3.0,3.0,7.0,-0.13297882620332208,-0.5866708815051236,weak negative,strong negative
1472,3.0,3.0,8.0,-0.01236093730492184,-0.5195024076509687,weak negative,strong negative
1473,3.0,3.0,9.0,0.032340676342014846,-0.44198794762675764,weak positive,moderate negative
1474,3.0,3.0,10.0,0.14717136442380596,-0.3894475544832387,weak positive,moderate negative
1475,3.0,3.0,11.0,0.25123312083105476,-0.36204813113106793,weak positive,moderate negative
1476,3.0,3.0,12.0,0.17133256495947424,-0.3619205152678043,weak positive,moderate negative
1477,3.0,3.0,13.0,0.14297108956847568,-0.3059599637688849,weak positive,moderate negative
1478,3.0,3.0,14.0,0.1333614229497448,-0.2883710178779816,weak positive,weak negative
1479,3.0,3.0,15.0,-0.21659944503358697,0.1660836209523458,weak negative,weak positive
1480,3.0,3.0,16.0,0.2641947787092094,-0.008019547396065557,weak positive,weak negative
1481,3.0,3.0,17.0,-0.2178753964386863,-0.13515605299859193,weak negative,weak negative
1482,3.0,3.0,18.0,-0.11819126399329374,-0.10517498214619217,weak negative,weak negative
1483,3.0,3.0,19.0,0.03103133192360938,-0.062459339273161246,weak positive,weak negative
1484,3.0,3.0,20.0,0.10453990790973713,0.014678415751896379,weak positive,weak positive
1485,3.0,3.0,21.0,0.11758598735455533,0.025873605016516886,weak positive,weak positive
1486,3.0,3.0,22.0,0.11275545610395085,0.12195536588742098,weak positive,weak positive
1487,3.0,3.0,23.0,0.12246434661950817,0.3159016802452671,weak positive,moderate positive
1488,4.0,3.0,0.0,0.10540344991339912,0.3525936544515704,weak positive,moderate positive
1489,4.0,3.0,1.0,0.04852117212776122,0.17478171021527417,weak positive,weak positive
1490,4.0,3.0,2.0,0.05043082822514919,0.2474878158443102,weak positive,weak positive
1491,4.0,3.0,3.0,0.10601164924667611,0.21703717555075808,weak positive,weak positive
1492,4.0,3.0,4.0,0.11534662849798141,0.173408214151756,weak positive,weak positive
1493,4.0,3.0,5.0,-0.07018871835914202,0.1234960471736593,weak negative,weak positive
1494,4.0,3.0,6.0,-0.09047726134394733,0.05641880056824666,weak negative,weak positive
1495,4.0,3.0,7.0,-0.15716028762834064,-0.009673754516923372,weak negative,weak negative
1496,4.0,3.0,8.0,-0.3152390789934215,-0.14552250202566713,moderate negative,weak negative
1497,4.0,3.0,9.0,-0.41075296653449267,-0.1930366816880708,moderate negative,weak negative
1498,4.0,3.0,10.0,-0.4291231765869441,-0.2324656740145758,moderate negative,weak negative
1499,4.0,3.0,11.0,-0.44183968963920744,-0.2719634188565773,moderate negative,weak negative
1500,4.0,3.0,12.0,-0.4487912407891766,-0.32155313104034944,moderate negative,moderate negative
1501,4.0,3.0,13.0,-0.4387936497507697,-0.34608084260345673,moderate negative,moderate negative
1502,4.0,3.0,14.0,-0.429422303295329,-0.4408381069583114,moderate negative,moderate negative
1503,4.0,3.0,15.0,-0.352839663895396,-0.45509930808326343,moderate negative,moderate negative
1504,4.0,3.0,16.0,-0.3731704943817076,-0.532601403574256,moderate negative,strong negative
1505,4.0,3.0,17.0,-0.376741410169071,-0.5555193665481933,moderate negative,strong negative
1506,4.0,3.0,18.0,-0.34772784638774357,-0.5060869775858743,moderate negative,strong negative
1507,4.0,3.0,19.0,-0.3259197459637353,-0.3623471861924904,moderate negative,moderate negative
1508,4.0,3.0,20.0,-0.1894478547244161,-0.18650154191144488,weak negative,weak negative
1509,4.0,3.0,21.0,-0.10764741136431505,0.11138963708185073,weak negative,weak positive
1510,4.0,3.0,22.0,-0.15405668608774742,0.35348828766956053,weak negative,moderate positive
1511,4.0,3.0,23.0,-0.19801843551222398,0.5554048557236405,weak negative,strong positive
1512,5.0,3.0,0.0,-0.06586648351630553,0.5736338246223374,weak negative,strong positive
1513,5.0,3.0,1.0,-0.16230732288130184,0.6222902693481448,weak negative,strong positive
1514,5.0,3.0,2.0,-0.2445193347221375,0.531975083570343,weak negative,strong positive
1515,5.0,3.0,3.0,-0.3482510479171594,0.4580409163026543,moderate negative,moderate positive
1516,5.0,3.0,4.0,-0.4478834715143776,-0.0019868648586540694,moderate negative,weak negative
1517,5.0,3.0,5.0,-0.5967352540326452,-0.6204564420007438,strong negative,strong negative
1518,5.0,3.0,6.0,-0.6740710116472876,-0.7186409423330362,strong negative,very strong negative
1519,5.0,3.0,7.0,-0.703856749378116,-0.7587635484288459,very strong negative,very strong negative
1520,5.0,3.0,8.0,-0.6186730680119601,-0.8014050618649639,strong negative,very strong negative
1521,5.0,3.0,9.0,-0.6862210583705275,-0.9333885402652011,strong negative,very strong negative
1522,5.0,3.0,10.0,-0.7434500498918517,-0.9390120883411964,very strong negative,very strong negative
1523,5.0,3.0,11.0,-0.7658552374405591,-0.9419921794741148,very strong negative,very strong negative
1524,5.0,3.0,12.0,-0.8126596783857486,-0.9630553189130081,very strong negative,very strong negative
1525,5.0,3.0,13.0,-0.81262987524235,-0.9658233737279853,very strong negative,very strong negative
1526,5.0,3.0,14.0,-0.7585313018810425,-0.9665800203305366,very strong negative,very strong negative
1527,5.0,3.0,15.0,-0.6616643093985906,-0.9313876698818606,strong negative,very strong negative
1528,5.0,3.0,16.0,-0.6506590134980854,-0.9142964729988312,strong negative,very strong negative
1529,5.0,3.0,17.0,-0.595628372062443,-0.8517981190798668,strong negative,very strong negative
1530,5.0,3.0,18.0,-0.7005654675154064,-0.8129551368716256,very strong negative,very strong negative
1531,5.0,3.0,19.0,-0.5242890557491137,-0.8291478427534611,strong negative,very strong negative
1532,5.0,3.0,20.0,-0.5057486696256873,-0.8271689576158144,strong negative,very strong negative
1533,5.0,3.0,21.0,-0.4058786627200094,-0.20471444826297414,moderate negative,weak negative
1534,5.0,3.0,22.0,-0.36890355546164405,0.3270592391904006,moderate negative,moderate positive
1535,5.0,3.0,23.0,-0.3313567469676311,0.5385297136388593,moderate negative,strong positive
1536,6.0,3.0,0.0,-0.2575633380038053,0.671791917598463,weak negative,strong positive
1537,6.0,3.0,1.0,-0.22732733675422478,0.6468004807586274,weak negative,strong positive
1538,6.0,3.0,2.0,-0.2527615037432998,0.5310417090219703,weak negative,strong positive
1539,6.0,3.0,3.0,-0.27566178694918947,0.4352283494159991,weak negative,moderate positive
1540,6.0,3.0,4.0,-0.3338150754959609,0.13473084702309315,moderate negative,weak positive
1541,6.0,3.0,5.0,-0.3972260601682653,-0.3435922648066429,moderate negative,moderate negative
1542,6.0,3.0,6.0,-0.4326049918978325,-0.4581220522131726,moderate negative,moderate negative
1543,6.0,3.0,7.0,-0.47076385926406555,-0.5325328687417654,moderate negative,strong negative
1544,6.0,3.0,8.0,-0.5493237441404414,-0.662331980601437,strong negative,strong negative
1545,6.0,3.0,9.0,-0.6179109908843319,-0.6678755712330225,strong negative,strong negative
1546,6.0,3.0,10.0,-0.636355579424956,-0.6915574437644066,strong negative,strong negative
1547,6.0,3.0,11.0,-0.626595387637572,-0.8134155177411746,strong negative,very strong negative
1548,6.0,3.0,12.0,-0.6252128295335807,-0.817438066522306,strong negative,very strong negative
1549,6.0,3.0,13.0,-0.622094449309728,-0.8726471275323058,strong negative,very strong negative
1550,6.0,3.0,14.0,-0.5438664657739285,-0.8863595025551525,strong negative,very strong negative
1551,6.0,3.0,15.0,-0.5047855717117948,-0.8351854505262006,strong negative,very strong negative
1552,6.0,3.0,16.0,-0.4963986520912005,-0.7898538726403007,moderate negative,very strong negative
1553,6.0,3.0,17.0,-0.5218907366488613,-0.8180790622560709,strong negative,very strong negative
1554,6.0,3.0,18.0,-0.529558387832424,-0.6457595181986351,strong negative,strong negative
1555,6.0,3.0,19.0,-0.49212176534687535,-0.4374605926382653,moderate negative,moderate negative
1556,6.0,3.0,20.0,-0.41878758629636126,-0.19494785559454716,moderate negative,weak negative
1557,6.0,3.0,21.0,-0.2848419452554697,0.020416907272818856,weak negative,weak positive
1558,6.0,3.0,22.0,-0.17316961724267305,0.4214330492852631,weak negative,moderate positive
1559,6.0,3.0,23.0,0.08322161622322455,0.5087082008577104,weak positive,strong positive
1560,7.0,3.0,0.0,-0.10483441551057848,0.5563437901213698,weak negative,strong positive
1561,7.0,3.0,1.0,-0.15443895780611955,0.5843047514643124,weak negative,strong positive
1562,7.0,3.0,2.0,-0.21097917745657174,0.5373599401194542,weak negative,strong positive
1563,7.0,3.0,3.0,-0.21853391719243798,0.49346850343653365,weak negative,moderate positive
1564,7.0,3.0,4.0,-0.3039493933306441,0.36108041773908484,moderate negative,moderate positive
1565,7.0,3.0,5.0,-0.3600588805896525,0.07024976843597433,moderate negative,weak positive
1566,7.0,3.0,6.0,-0.4260165758163479,0.032933063599505596,moderate negative,weak positive
1567,7.0,3.0,7.0,-0.3923190934612114,0.04264487524723251,moderate negative,weak positive
1568,7.0,3.0,8.0,-0.3398091594780539,0.08240984752810653,moderate negative,weak positive
1569,7.0,3.0,9.0,-0.35966369545141263,-0.018030537631432364,moderate negative,weak negative
1570,7.0,3.0,10.0,-0.3699011316521698,-0.10935560114914226,moderate negative,weak negative
1571,7.0,3.0,11.0,-0.3936896740424246,-0.264322919148908,moderate negative,weak negative
1572,7.0,3.0,12.0,-0.3856196345136397,-0.24805850043453495,moderate negative,weak negative
1573,7.0,3.0,13.0,-0.41634430576312254,-0.2084265789903791,moderate negative,weak negative
1574,7.0,3.0,14.0,0.3211474369039545,0.17560620632012058,moderate positive,weak positive
