,values,date,month,year,hour
709,6376.0,30,1,2021,13
710,6222.0,30,1,2021,14
711,8922.0,30,1,2021,15
712,5088.0,30,1,2021,16
713,4140.0,30,1,2021,17
714,11956.0,30,1,2021,18
715,5724.0,30,1,2021,19
716,3710.0,30,1,2021,20
717,3196.0,30,1,2021,21
718,4360.0,30,1,2021,22
719,2474.0,30,1,2021,23
720,4428.0,31,1,2021,0
721,2942.0,31,1,2021,1
722,4878.0,31,1,2021,2
723,2668.0,31,1,2021,3
724,3932.0,31,1,2021,4
725,3636.0,31,1,2021,5
726,3278.0,31,1,2021,6
727,4188.0,31,1,2021,7
728,10642.0,31,1,2021,8
729,5700.0,31,1,2021,9
730,3642.0,31,1,2021,10
731,4700.0,31,1,2021,11
732,4478.0,31,1,2021,12
733,4734.0,31,1,2021,13
734,5696.0,31,1,2021,14
735,5316.0,31,1,2021,15
736,5278.0,31,1,2021,16
737,6710.0,31,1,2021,17
738,13168.0,31,1,2021,18
739,4576.0,31,1,2021,19
740,2230.0,31,1,2021,20
741,2798.0,31,1,2021,21
742,3368.0,31,1,2021,22
743,2612.0,31,1,2021,23
744,4896.0,1,2,2021,0
745,3226.0,1,2,2021,1
746,4742.0,1,2,2021,2
747,4222.0,1,2,2021,3
748,2682.0,1,2,2021,4
749,4520.0,1,2,2021,5
750,2324.0,1,2,2021,6
751,4732.0,1,2,2021,7
752,10294.0,1,2,2021,8
753,6716.0,1,2,2021,9
754,2768.0,1,2,2021,10
755,4150.0,1,2,2021,11
756,3732.0,1,2,2021,12
757,3504.0,1,2,2021,13
758,3378.0,1,2,2021,14
759,3016.0,1,2,2021,15
760,3370.0,1,2,2021,16
761,2850.0,1,2,2021,17
762,9894.0,1,2,2021,18
763,7182.0,1,2,2021,19
764,4116.0,1,2,2021,20
765,3204.0,1,2,2021,21
766,4386.0,1,2,2021,22
767,2392.0,1,2,2021,23
768,4878.0,2,2,2021,0
769,2710.0,2,2,2021,1
770,4846.0,2,2,2021,2
771,2786.0,2,2,2021,3
772,4212.0,2,2,2021,4
773,4832.0,2,2,2021,5
774,2198.0,2,2,2021,6
775,4324.0,2,2,2021,7
776,10310.0,2,2,2021,8
777,6198.0,2,2,2021,9
778,6684.0,2,2,2021,10
779,4298.0,2,2,2021,11
780,3462.0,2,2,2021,12
781,4870.0,2,2,2021,13
782,6134.0,2,2,2021,14
783,4182.0,2,2,2021,15
784,2456.0,2,2,2021,16
785,3484.0,2,2,2021,17
786,12334.0,2,2,2021,18
787,4468.0,2,2,2021,19
788,3276.0,2,2,2021,20
789,9566.0,2,2,2021,21
790,3796.0,2,2,2021,22
791,4748.0,2,2,2021,23
792,4456.0,3,2,2021,0
793,3358.0,3,2,2021,1
794,3820.0,3,2,2021,2
795,3972.0,3,2,2021,3
796,2284.0,3,2,2021,4
797,4256.0,3,2,2021,5
798,3416.0,3,2,2021,6
799,2928.0,3,2,2021,7
800,11536.0,3,2,2021,8
801,5814.0,3,2,2021,9
802,4484.0,3,2,2021,10
803,3102.0,3,2,2021,11
804,4846.0,3,2,2021,12
805,4456.0,3,2,2021,13
806,3888.0,3,2,2021,14
807,5520.0,3,2,2021,15
808,3946.0,3,2,2021,16
809,4618.0,3,2,2021,17
810,13568.0,3,2,2021,18
811,7888.0,3,2,2021,19
812,3238.0,3,2,2021,20
813,3612.0,3,2,2021,21
814,3924.0,3,2,2021,22
815,2834.0,3,2,2021,23
816,4762.0,4,2,2021,0
817,3166.0,4,2,2021,1
818,3824.0,4,2,2021,2
819,2832.0,4,2,2021,3
820,4168.0,4,2,2021,4
821,3558.0,4,2,2021,5
822,3238.0,4,2,2021,6
823,4130.0,4,2,2021,7
824,10902.0,4,2,2021,8
825,5416.0,4,2,2021,9
826,4870.0,4,2,2021,10
827,6024.0,4,2,2021,11
828,6770.0,4,2,2021,12
829,5642.0,4,2,2021,13
830,5568.0,4,2,2021,14
831,9298.0,4,2,2021,15
832,5904.0,4,2,2021,16
833,5732.0,4,2,2021,17
834,11152.0,4,2,2021,18
835,9144.0,4,2,2021,19
836,5444.0,4,2,2021,20
837,3864.0,4,2,2021,21
838,2640.0,4,2,2021,22
839,4170.0,4,2,2021,23
840,3370.0,5,2,2021,0
841,2976.0,5,2,2021,1
842,4086.0000000000005,5,2,2021,2
843,4296.0,5,2,2021,3
844,2708.0,5,2,2021,4
845,3406.0,5,2,2021,5
846,3960.0,5,2,2021,6
847,2196.0,5,2,2021,7
848,11696.0,5,2,2021,8
849,2468.0,5,2,2021,9
850,4538.0,5,2,2021,10
851,3888.0,5,2,2021,11
852,3700.0,5,2,2021,12
853,4746.0,5,2,2021,13
854,4824.0,5,2,2021,14
855,3196.0,5,2,2021,15
856,5210.0,5,2,2021,16
857,3808.0,5,2,2021,17
858,9756.0,5,2,2021,18
859,5102.0,5,2,2021,19
860,4130.0,5,2,2021,20
861,2850.0,5,2,2021,21
862,3690.0,5,2,2021,22
863,4222.0,5,2,2021,23
864,3058.0,6,2,2021,0
865,3710.0,6,2,2021,1
866,4030.0000000000005,6,2,2021,2
